Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,FreezeQty
MCX,mcx_fo,MENTHAOIL,257630,FUTCOM,,0,MENTHAOIL23NOVFUT,MENTHAOIL23NOVFUT,MENTHAOIL 30NOV23 FUT,2023-11-30,360,0.1,50
MCX,mcx_fo,SILVERMIC,257631,FUTCOM,,0,SILVERMIC24FEBFUT,SILVERMIC24FEBFUT,SILVERMIC 29FEB24 FUT,2024-02-29,1,1.0,600
MCX,mcx_fo,GLDAUGDE23,257738,FUTCOM,,0,GLDAUGDE2323AUGFUT,GLDAUGDE2323AUGFUT,GLDAUGDE23 04AUG23 FUT,2023-08-04,1,1.0,10
MCX,mcx_fo,GLDOCTDE23,257739,FUTCOM,,0,GLDOCTDE2323OCTFUT,GLDOCTDE2323OCTFUT,GLDOCTDE23 05OCT23 FUT,2023-10-05,1,1.0,10
MCX,mcx_fo,GOLDM,257740,FUTCOM,,0,GOLDM23SEPFUT,GOLDM23SEPFUT,GOLDM 05SEP23 FUT,2023-09-05,100,1.0,100
MCX,mcx_fo,GDMJULSE23,257741,FUTCOM,,0,GDMJULSE2323JULFUT,GDMJULSE2323JULFUT,GDMJULSE23 05JUL23 FUT,2023-07-05,100,1.0,100
MCX,mcx_fo,GOLDM,258360,OPTFUT,CE,55700,GOLDM23AUG55700CE,GOLDM23AUG55700CE,GOLDM 25AUG23 55700 CE,2023-08-25,100,0.5,100
MCX,mcx_fo,GOLDM,258361,OPTFUT,PE,55700,GOLDM23AUG55700PE,GOLDM23AUG55700PE,GOLDM 25AUG23 55700 PE,2023-08-25,100,0.5,100
MCX,mcx_fo,GOLD,245994,OPTFUT,CE,55500,GOLD23JUL55500CE,GOLD23JUL55500CE,GOLD 26JUL23 55500 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,245995,OPTFUT,PE,55500,GOLD23JUL55500PE,GOLD23JUL55500PE,GOLD 26JUL23 55500 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,245996,OPTFUT,CE,55600,GOLD23JUL55600CE,GOLD23JUL55600CE,GOLD 26JUL23 55600 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,245997,OPTFUT,PE,55600,GOLD23JUL55600PE,GOLD23JUL55600PE,GOLD 26JUL23 55600 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,245998,OPTFUT,CE,55700,GOLD23JUL55700CE,GOLD23JUL55700CE,GOLD 26JUL23 55700 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,245999,OPTFUT,PE,55700,GOLD23JUL55700PE,GOLD23JUL55700PE,GOLD 26JUL23 55700 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,246000,OPTFUT,CE,55800,GOLD23JUL55800CE,GOLD23JUL55800CE,GOLD 26JUL23 55800 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,246001,OPTFUT,PE,55800,GOLD23JUL55800PE,GOLD23JUL55800PE,GOLD 26JUL23 55800 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,246002,OPTFUT,CE,55900,GOLD23JUL55900CE,GOLD23JUL55900CE,GOLD 26JUL23 55900 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,246003,OPTFUT,PE,55900,GOLD23JUL55900PE,GOLD23JUL55900PE,GOLD 26JUL23 55900 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,246004,OPTFUT,CE,56000,GOLD23JUL56000CE,GOLD23JUL56000CE,GOLD 26JUL23 56000 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,246005,OPTFUT,PE,56000,GOLD23JUL56000PE,GOLD23JUL56000PE,GOLD 26JUL23 56000 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,246006,OPTFUT,CE,56100,GOLD23JUL56100CE,GOLD23JUL56100CE,GOLD 26JUL23 56100 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,246007,OPTFUT,PE,56100,GOLD23JUL56100PE,GOLD23JUL56100PE,GOLD 26JUL23 56100 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,246008,OPTFUT,CE,56200,GOLD23JUL56200CE,GOLD23JUL56200CE,GOLD 26JUL23 56200 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,246009,OPTFUT,PE,56200,GOLD23JUL56200PE,GOLD23JUL56200PE,GOLD 26JUL23 56200 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248064,OPTFUT,CE,56300,GOLD23JUL56300CE,GOLD23JUL56300CE,GOLD 26JUL23 56300 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248065,OPTFUT,PE,56300,GOLD23JUL56300PE,GOLD23JUL56300PE,GOLD 26JUL23 56300 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248066,OPTFUT,CE,56400,GOLD23JUL56400CE,GOLD23JUL56400CE,GOLD 26JUL23 56400 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248067,OPTFUT,PE,56400,GOLD23JUL56400PE,GOLD23JUL56400PE,GOLD 26JUL23 56400 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248068,OPTFUT,CE,56500,GOLD23JUL56500CE,GOLD23JUL56500CE,GOLD 26JUL23 56500 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248069,OPTFUT,PE,56500,GOLD23JUL56500PE,GOLD23JUL56500PE,GOLD 26JUL23 56500 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248070,OPTFUT,CE,56600,GOLD23JUL56600CE,GOLD23JUL56600CE,GOLD 26JUL23 56600 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248071,OPTFUT,PE,56600,GOLD23JUL56600PE,GOLD23JUL56600PE,GOLD 26JUL23 56600 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248072,OPTFUT,CE,56700,GOLD23JUL56700CE,GOLD23JUL56700CE,GOLD 26JUL23 56700 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248073,OPTFUT,PE,56700,GOLD23JUL56700PE,GOLD23JUL56700PE,GOLD 26JUL23 56700 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248074,OPTFUT,CE,56800,GOLD23JUL56800CE,GOLD23JUL56800CE,GOLD 26JUL23 56800 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248075,OPTFUT,PE,56800,GOLD23JUL56800PE,GOLD23JUL56800PE,GOLD 26JUL23 56800 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248076,OPTFUT,CE,56900,GOLD23JUL56900CE,GOLD23JUL56900CE,GOLD 26JUL23 56900 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248077,OPTFUT,PE,56900,GOLD23JUL56900PE,GOLD23JUL56900PE,GOLD 26JUL23 56900 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248078,OPTFUT,CE,57000,GOLD23JUL57000CE,GOLD23JUL57000CE,GOLD 26JUL23 57000 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248079,OPTFUT,PE,57000,GOLD23JUL57000PE,GOLD23JUL57000PE,GOLD 26JUL23 57000 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248080,OPTFUT,CE,57100,GOLD23JUL57100CE,GOLD23JUL57100CE,GOLD 26JUL23 57100 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248081,OPTFUT,PE,57100,GOLD23JUL57100PE,GOLD23JUL57100PE,GOLD 26JUL23 57100 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248082,OPTFUT,CE,57200,GOLD23JUL57200CE,GOLD23JUL57200CE,GOLD 26JUL23 57200 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248083,OPTFUT,PE,57200,GOLD23JUL57200PE,GOLD23JUL57200PE,GOLD 26JUL23 57200 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248084,OPTFUT,CE,57300,GOLD23JUL57300CE,GOLD23JUL57300CE,GOLD 26JUL23 57300 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248085,OPTFUT,PE,57300,GOLD23JUL57300PE,GOLD23JUL57300PE,GOLD 26JUL23 57300 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248086,OPTFUT,CE,57400,GOLD23JUL57400CE,GOLD23JUL57400CE,GOLD 26JUL23 57400 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248087,OPTFUT,PE,57400,GOLD23JUL57400PE,GOLD23JUL57400PE,GOLD 26JUL23 57400 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248088,OPTFUT,CE,57500,GOLD23JUL57500CE,GOLD23JUL57500CE,GOLD 26JUL23 57500 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248089,OPTFUT,PE,57500,GOLD23JUL57500PE,GOLD23JUL57500PE,GOLD 26JUL23 57500 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248090,OPTFUT,CE,57600,GOLD23JUL57600CE,GOLD23JUL57600CE,GOLD 26JUL23 57600 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248091,OPTFUT,PE,57600,GOLD23JUL57600PE,GOLD23JUL57600PE,GOLD 26JUL23 57600 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,250192,OPTFUT,CE,57700,GOLD23JUL57700CE,GOLD23JUL57700CE,GOLD 26JUL23 57700 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,250193,OPTFUT,PE,57700,GOLD23JUL57700PE,GOLD23JUL57700PE,GOLD 26JUL23 57700 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,250194,OPTFUT,CE,57800,GOLD23JUL57800CE,GOLD23JUL57800CE,GOLD 26JUL23 57800 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,250195,OPTFUT,PE,57800,GOLD23JUL57800PE,GOLD23JUL57800PE,GOLD 26JUL23 57800 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,250196,OPTFUT,CE,57900,GOLD23JUL57900CE,GOLD23JUL57900CE,GOLD 26JUL23 57900 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,250197,OPTFUT,PE,57900,GOLD23JUL57900PE,GOLD23JUL57900PE,GOLD 26JUL23 57900 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,250198,OPTFUT,CE,58000,GOLD23JUL58000CE,GOLD23JUL58000CE,GOLD 26JUL23 58000 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,250199,OPTFUT,PE,58000,GOLD23JUL58000PE,GOLD23JUL58000PE,GOLD 26JUL23 58000 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,250200,OPTFUT,CE,58100,GOLD23JUL58100CE,GOLD23JUL58100CE,GOLD 26JUL23 58100 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,250201,OPTFUT,PE,58100,GOLD23JUL58100PE,GOLD23JUL58100PE,GOLD 26JUL23 58100 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,250202,OPTFUT,CE,58200,GOLD23JUL58200CE,GOLD23JUL58200CE,GOLD 26JUL23 58200 CE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,250203,OPTFUT,PE,58200,GOLD23JUL58200PE,GOLD23JUL58200PE,GOLD 26JUL23 58200 PE,2023-07-26,1,0.5,100
MCX,mcx_fo,GOLD,248545,OPTFUT,PE,54300,GOLD23SEP54300PE,GOLD23SEP54300PE,GOLD 26SEP23 54300 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,248546,OPTFUT,CE,54400,GOLD23SEP54400CE,GOLD23SEP54400CE,GOLD 26SEP23 54400 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,248547,OPTFUT,PE,54400,GOLD23SEP54400PE,GOLD23SEP54400PE,GOLD 26SEP23 54400 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,248807,OPTFUT,CE,54500,GOLD23SEP54500CE,GOLD23SEP54500CE,GOLD 26SEP23 54500 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,248808,OPTFUT,PE,54500,GOLD23SEP54500PE,GOLD23SEP54500PE,GOLD 26SEP23 54500 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,248935,OPTFUT,CE,54600,GOLD23SEP54600CE,GOLD23SEP54600CE,GOLD 26SEP23 54600 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,248936,OPTFUT,PE,54600,GOLD23SEP54600PE,GOLD23SEP54600PE,GOLD 26SEP23 54600 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249144,OPTFUT,CE,54700,GOLD23SEP54700CE,GOLD23SEP54700CE,GOLD 26SEP23 54700 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249145,OPTFUT,PE,54700,GOLD23SEP54700PE,GOLD23SEP54700PE,GOLD 26SEP23 54700 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249146,OPTFUT,CE,54800,GOLD23SEP54800CE,GOLD23SEP54800CE,GOLD 26SEP23 54800 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249147,OPTFUT,PE,54800,GOLD23SEP54800PE,GOLD23SEP54800PE,GOLD 26SEP23 54800 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249148,OPTFUT,CE,54900,GOLD23SEP54900CE,GOLD23SEP54900CE,GOLD 26SEP23 54900 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249149,OPTFUT,PE,54900,GOLD23SEP54900PE,GOLD23SEP54900PE,GOLD 26SEP23 54900 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249150,OPTFUT,CE,55000,GOLD23SEP55000CE,GOLD23SEP55000CE,GOLD 26SEP23 55000 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249151,OPTFUT,PE,55000,GOLD23SEP55000PE,GOLD23SEP55000PE,GOLD 26SEP23 55000 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249152,OPTFUT,CE,55100,GOLD23SEP55100CE,GOLD23SEP55100CE,GOLD 26SEP23 55100 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249153,OPTFUT,PE,55100,GOLD23SEP55100PE,GOLD23SEP55100PE,GOLD 26SEP23 55100 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249306,OPTFUT,CE,55200,GOLD23SEP55200CE,GOLD23SEP55200CE,GOLD 26SEP23 55200 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249307,OPTFUT,PE,55200,GOLD23SEP55200PE,GOLD23SEP55200PE,GOLD 26SEP23 55200 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249308,OPTFUT,CE,55300,GOLD23SEP55300CE,GOLD23SEP55300CE,GOLD 26SEP23 55300 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249309,OPTFUT,PE,55300,GOLD23SEP55300PE,GOLD23SEP55300PE,GOLD 26SEP23 55300 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249310,OPTFUT,CE,55400,GOLD23SEP55400CE,GOLD23SEP55400CE,GOLD 26SEP23 55400 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249311,OPTFUT,PE,55400,GOLD23SEP55400PE,GOLD23SEP55400PE,GOLD 26SEP23 55400 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249312,OPTFUT,CE,55500,GOLD23SEP55500CE,GOLD23SEP55500CE,GOLD 26SEP23 55500 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249313,OPTFUT,PE,55500,GOLD23SEP55500PE,GOLD23SEP55500PE,GOLD 26SEP23 55500 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249314,OPTFUT,CE,55600,GOLD23SEP55600CE,GOLD23SEP55600CE,GOLD 26SEP23 55600 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249315,OPTFUT,PE,55600,GOLD23SEP55600PE,GOLD23SEP55600PE,GOLD 26SEP23 55600 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249316,OPTFUT,CE,55700,GOLD23SEP55700CE,GOLD23SEP55700CE,GOLD 26SEP23 55700 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249317,OPTFUT,PE,55700,GOLD23SEP55700PE,GOLD23SEP55700PE,GOLD 26SEP23 55700 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249318,OPTFUT,CE,55800,GOLD23SEP55800CE,GOLD23SEP55800CE,GOLD 26SEP23 55800 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249319,OPTFUT,PE,55800,GOLD23SEP55800PE,GOLD23SEP55800PE,GOLD 26SEP23 55800 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249320,OPTFUT,CE,55900,GOLD23SEP55900CE,GOLD23SEP55900CE,GOLD 26SEP23 55900 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249321,OPTFUT,PE,55900,GOLD23SEP55900PE,GOLD23SEP55900PE,GOLD 26SEP23 55900 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249322,OPTFUT,CE,56000,GOLD23SEP56000CE,GOLD23SEP56000CE,GOLD 26SEP23 56000 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249323,OPTFUT,PE,56000,GOLD23SEP56000PE,GOLD23SEP56000PE,GOLD 26SEP23 56000 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249372,OPTFUT,CE,56100,GOLD23SEP56100CE,GOLD23SEP56100CE,GOLD 26SEP23 56100 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249373,OPTFUT,PE,56100,GOLD23SEP56100PE,GOLD23SEP56100PE,GOLD 26SEP23 56100 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249374,OPTFUT,CE,56200,GOLD23SEP56200CE,GOLD23SEP56200CE,GOLD 26SEP23 56200 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249375,OPTFUT,PE,56200,GOLD23SEP56200PE,GOLD23SEP56200PE,GOLD 26SEP23 56200 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249376,OPTFUT,CE,56300,GOLD23SEP56300CE,GOLD23SEP56300CE,GOLD 26SEP23 56300 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249377,OPTFUT,PE,56300,GOLD23SEP56300PE,GOLD23SEP56300PE,GOLD 26SEP23 56300 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249378,OPTFUT,CE,56400,GOLD23SEP56400CE,GOLD23SEP56400CE,GOLD 26SEP23 56400 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249379,OPTFUT,PE,56400,GOLD23SEP56400PE,GOLD23SEP56400PE,GOLD 26SEP23 56400 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249380,OPTFUT,CE,56500,GOLD23SEP56500CE,GOLD23SEP56500CE,GOLD 26SEP23 56500 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249381,OPTFUT,PE,56500,GOLD23SEP56500PE,GOLD23SEP56500PE,GOLD 26SEP23 56500 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249382,OPTFUT,CE,56600,GOLD23SEP56600CE,GOLD23SEP56600CE,GOLD 26SEP23 56600 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249383,OPTFUT,PE,56600,GOLD23SEP56600PE,GOLD23SEP56600PE,GOLD 26SEP23 56600 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249384,OPTFUT,CE,56700,GOLD23SEP56700CE,GOLD23SEP56700CE,GOLD 26SEP23 56700 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249385,OPTFUT,PE,56700,GOLD23SEP56700PE,GOLD23SEP56700PE,GOLD 26SEP23 56700 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249466,OPTFUT,CE,56800,GOLD23SEP56800CE,GOLD23SEP56800CE,GOLD 26SEP23 56800 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249467,OPTFUT,PE,56800,GOLD23SEP56800PE,GOLD23SEP56800PE,GOLD 26SEP23 56800 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249561,OPTFUT,CE,56900,GOLD23SEP56900CE,GOLD23SEP56900CE,GOLD 26SEP23 56900 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249562,OPTFUT,PE,56900,GOLD23SEP56900PE,GOLD23SEP56900PE,GOLD 26SEP23 56900 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249563,OPTFUT,CE,57000,GOLD23SEP57000CE,GOLD23SEP57000CE,GOLD 26SEP23 57000 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249564,OPTFUT,PE,57000,GOLD23SEP57000PE,GOLD23SEP57000PE,GOLD 26SEP23 57000 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249565,OPTFUT,CE,57100,GOLD23SEP57100CE,GOLD23SEP57100CE,GOLD 26SEP23 57100 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249566,OPTFUT,PE,57100,GOLD23SEP57100PE,GOLD23SEP57100PE,GOLD 26SEP23 57100 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249567,OPTFUT,CE,57200,GOLD23SEP57200CE,GOLD23SEP57200CE,GOLD 26SEP23 57200 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249568,OPTFUT,PE,57200,GOLD23SEP57200PE,GOLD23SEP57200PE,GOLD 26SEP23 57200 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249569,OPTFUT,CE,57300,GOLD23SEP57300CE,GOLD23SEP57300CE,GOLD 26SEP23 57300 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249570,OPTFUT,PE,57300,GOLD23SEP57300PE,GOLD23SEP57300PE,GOLD 26SEP23 57300 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249571,OPTFUT,CE,57400,GOLD23SEP57400CE,GOLD23SEP57400CE,GOLD 26SEP23 57400 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249572,OPTFUT,PE,57400,GOLD23SEP57400PE,GOLD23SEP57400PE,GOLD 26SEP23 57400 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249573,OPTFUT,CE,57500,GOLD23SEP57500CE,GOLD23SEP57500CE,GOLD 26SEP23 57500 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,249574,OPTFUT,PE,57500,GOLD23SEP57500PE,GOLD23SEP57500PE,GOLD 26SEP23 57500 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,SILVER,254157,OPTFUT,CE,59500,SILVER23NOV59500CE,SILVER23NOV59500CE,SILVER 24NOV23 59500 CE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,254158,OPTFUT,PE,59500,SILVER23NOV59500PE,SILVER23NOV59500PE,SILVER 24NOV23 59500 PE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,254159,OPTFUT,CE,59750,SILVER23NOV59750CE,SILVER23NOV59750CE,SILVER 24NOV23 59750 CE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,254160,OPTFUT,PE,59750,SILVER23NOV59750PE,SILVER23NOV59750PE,SILVER 24NOV23 59750 PE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,254099,OPTFUT,CE,60000,SILVER23NOV60000CE,SILVER23NOV60000CE,SILVER 24NOV23 60000 CE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,254100,OPTFUT,PE,60000,SILVER23NOV60000PE,SILVER23NOV60000PE,SILVER 24NOV23 60000 PE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,253918,OPTFUT,CE,60250,SILVER23NOV60250CE,SILVER23NOV60250CE,SILVER 24NOV23 60250 CE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,253919,OPTFUT,PE,60250,SILVER23NOV60250PE,SILVER23NOV60250PE,SILVER 24NOV23 60250 PE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,253920,OPTFUT,CE,60500,SILVER23NOV60500CE,SILVER23NOV60500CE,SILVER 24NOV23 60500 CE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,253921,OPTFUT,PE,60500,SILVER23NOV60500PE,SILVER23NOV60500PE,SILVER 24NOV23 60500 PE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,253922,OPTFUT,CE,60750,SILVER23NOV60750CE,SILVER23NOV60750CE,SILVER 24NOV23 60750 CE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,253923,OPTFUT,PE,60750,SILVER23NOV60750PE,SILVER23NOV60750PE,SILVER 24NOV23 60750 PE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,253781,OPTFUT,CE,61000,SILVER23NOV61000CE,SILVER23NOV61000CE,SILVER 24NOV23 61000 CE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,253782,OPTFUT,PE,61000,SILVER23NOV61000PE,SILVER23NOV61000PE,SILVER 24NOV23 61000 PE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,253783,OPTFUT,CE,61250,SILVER23NOV61250CE,SILVER23NOV61250CE,SILVER 24NOV23 61250 CE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,253784,OPTFUT,PE,61250,SILVER23NOV61250PE,SILVER23NOV61250PE,SILVER 24NOV23 61250 PE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,253785,OPTFUT,CE,61500,SILVER23NOV61500CE,SILVER23NOV61500CE,SILVER 24NOV23 61500 CE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,253786,OPTFUT,PE,61500,SILVER23NOV61500PE,SILVER23NOV61500PE,SILVER 24NOV23 61500 PE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,253787,OPTFUT,CE,61750,SILVER23NOV61750CE,SILVER23NOV61750CE,SILVER 24NOV23 61750 CE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,253788,OPTFUT,PE,61750,SILVER23NOV61750PE,SILVER23NOV61750PE,SILVER 24NOV23 61750 PE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,253723,OPTFUT,CE,62000,SILVER23NOV62000CE,SILVER23NOV62000CE,SILVER 24NOV23 62000 CE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,253724,OPTFUT,PE,62000,SILVER23NOV62000PE,SILVER23NOV62000PE,SILVER 24NOV23 62000 PE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,253725,OPTFUT,CE,62250,SILVER23NOV62250CE,SILVER23NOV62250CE,SILVER 24NOV23 62250 CE,2023-11-24,30,0.5,20
MCX,mcx_fo,SILVER,253726,OPTFUT,PE,62250,SILVER23NOV62250PE,SILVER23NOV62250PE,SILVER 24NOV23 62250 PE,2023-11-24,30,0.5,20
